pid	qid1	qid2	question1	question2	is_duplicate
28966	2697	823	how to report your seller	How do I report a seller?	1
33349	8776	9085	Why am I expected to pay return shipping costs if it has been determined that the seller sent me the wrong items?	A seller has sent me an order	0
33351	5554	14091	ok i know that but the process is very long	How long does seller process the order?	0
33353	11867	4787	i talk with saller and he say me for whait this 69 days for he resolved my question	What if the seller says he lost my order?	0
33355	8369	12527	how to change your email address	How do I change email address?	1
33357	2314	2455	upload video evidence.	How to attach the video to the dispute?	1
33359	10925	9613	Change phone number	payment services phone number	0
33361	1680	7003	The tracking number doesn't update	How to get the tracking number?	0
33363	9060	12038	how to delete account	How can I sign in to account?	0
33365	2623	917	Hello The reimbursement has been made but it still does not exist I buy but not accepted	This account does not exist, what should I do?	0
33367	10597	14555	hello i have another issue	I have been given a tracking number for goods destined for another country.	0
33369	9699	2524	so how to do it &gt;	Do you have a contact phone number so I can talk to a real person?	0
33371	10393	2783	I am a seller	I am having trouble with one seller. What can I do?	0
33373	5889	13138	password retrieval process	are you able to process visa	0
33375	6318	254	how to check refund	how to check dispute reason	0
33377	7344	6724	I would be happy to talk to a person	can i talk to a real person?	1
33379	6842	6657	you can reactivate a canceled order?	How can i get my money back from canceled order?	0
33381	4340	10512	my query is regarding my order status	I want to know my order status.	1
33383	585	1973	COME TO MY BED	Buy a product and have not come to my country	0
33385	3849	1487	would like to talk to a person	an i talk to a real person	1
33387	1982	13822	I am saying you only take us dollars?	I am trying to pay with a Visa credit card but it keeps saying payment failed	0
33389	3477	8484	delete wish list	How long can item stay in wish list?	0
33391	11815	3482	upload picture on feedback	I cannot see the picture	0
33393	928	14513	I made a purchase. It wasn't processed so the funds are being refunded. But I would like to use those same funds for another purchase without having them sent back to my bank as I've overdrawn the account for the month. Is it possible to keep the f	I have paid order. The funds was sent	0
33395	9595	2155	How to leave feedback on App?	Can I leave a private feedback?	0
33397	8164	9460	I do not want to cancel the order, I want you to respond with the product is possible?	I want my order to be delivered in China. Is it possible?	0
33399	4488	14557	i cant log in. i created my purchase with the wrong email address.	I have created my free account	0
33401	375	14189	someone else know vietnamese?? I wanna oder	i have ordered stuffs and i wanna know when you gonna post them	0
33403	3775	1627	i cannot delete the order	I cannot place an order.	0
33405	3004	11032	Can you tell me if you are able to accept paypal for payments	can you tell me do my problem?	0
33407	1652	4084	How do i report the seller	How can I report a fraud seller?	1
33409	6987	14559	sir how to buy	How do I buy as wholesaler?	0
33411	3285	10595	where is the appeal button?	Why there is no place order button?	0
33413	1882	12745	my email is	Why my email show be registered?	0
33415	2531	12201	How do I stop a seller sending message?	How can I see message?	0
33417	4824	3033	Hello, i made an order on 20th of April	hello I have a problem with a store	0
33419	4349	933	How to choose shipping method	choose wrong shipping method	0
33421	2076	869	how to re open a dispute	how can I open dispute if status is finished?	0
33423	3015	3416	i have not recieved my money	I have this order closed by system. What happens with my money?	0
33425	14077	11370	Can you delete my account and I will start again	How can i delete the completed orders or useless orders under my account?	0
33427	14077	6505	Can you delete my account and I will start again	How can I delete my card from my account?	0
33429	6318	11505	how to check refund	How to check my message center	0
33431	1194	12797	Can I call Customer service	can i call customer services	1
33433	12781	11279	im following up on a complaint	Im having problems with this order	0
33435	3094	9741	I canceled my product but there was no refund	Why I paid for the product and the order was canceled?	0
33437	1882	14561	my email is	I want to unsubscribe my email	0
33439	7613	7934	I know that, it's not the first time. Can you just take a look to my order and tell me why the status is finished, but I don't have the items.	If I cancel my order, can you tell me how long it will take for refund?	0
33441	6971	768	Yes, but she does not respond so quickly, you can not watch help me please please	Could you please help me?	1
33443	6222	11423	dear i want not buy. its for place a order and the seller can change the price	I want to ask the price	0
33445	4152	12218	how to use coupon	My coupon is valid, how to use?	1
33447	2276	10397	my order no. is	the order is a gift for my daughter	0
33449	6448	5230	Hi i want to change my password. How can i do that?	How can I reset my password?	1
9656	299	2251	how to open dispute	how to cancel an open dispute?	0
33451	291	14513	i have paid for my product	I have paid order. The funds was sent	1
33453	6374	11032	please can you tell me about shipment to Pakistan	can you tell me do my problem?	0
33455	2827	9097	how to I search for a specific store name?	How do I search for it?	0
33457	11509	1963	i want to know when i will get money back. I got an email stating that seller agrees to refund	I would like to know when I will get my refund.	1
33459	1158	10625	I just wonder when I got my order	I got a question on order	0
33461	12644	504	I just wanted to know, is it possible to hold funds from being credited back to my account? An order of mine was recently cancelled and I would like to use those same funds and a topup to purchase something else.	I would like to know how to cancel my account?	0
33463	3982	6784	I want a human!	can I talk with a human?	1
33465	7671	14563	i will contact my bank i dont know what is 3D secure code	What is 3D security code?	1
33467	4953	14565	its been 25 days since my order. when will i receive the order	My order was closed since both sides have cancelled the order.	0
33469	1832	12678	I placed an order and cancelled but I was deducted	I was deducted on payment, and the payment was not reflected on the order	0
33471	4504	12341	how to check buyer protection	How does Buyer Protection protect payment?	0
